80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:00AA S:0133 D:0E68 DB:86 nvMXdizC V:258 H: 63 F:17
						849330 A6 2C       LDX $2C       [00002C] A:0000 X:0000 Y:03A2 S:0121 D:0000 DB:86 nvMxdiZc V:261 H:259 F:17
						849332 A9 01       LDA #$01               A:0000 X:0E68 Y:03A2 S:0121 D:0000 DB:86 nvMxdizc V:261 H:266 F:17
						849334 34 29       BIT $29,X     [000E91] A:0001 X:0E68 Y:03A2 S:0121 D:0000 DB:86 nvMxdizc V:261 H:269 F:17
						849336 10 02       BPL $0002     [84933A] A:0001 X:0E68 Y:03A2 S:0121 D:0000 DB:86 NVMxdiZc V:261 H:275 F:17
						849338 A9 02       LDA #$02               A:0001 X:0E68 Y:03A2 S:0121 D:0000 DB:86 NVMxdiZc V:261 H:278 F:17
						84933A 28          PLP                    A:0002 X:0E68 Y:03A2 S:0121 D:0000 DB:86 nVMxdizc V:261 H:281 F:17
						84933B F0 0C       BEQ $000C     [849349] A:0002 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:261 H:288 F:17
						849349 49 FF       EOR #$FF               A:0002 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:261 H:292 F:17
						84934B 35 2B       AND $2B,X     [000E93] A:00FD X:0E68 Y:03A2 S:0122 D:0000 DB:86 NvMxdizc V:261 H:295 F:17
						84934D 95 2B       STA $2B,X     [000E93] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:261 H:302 F:17
						84934F 20 08 93    JSR $9308     [849308] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:261 H:308 F:17

							849308 A5 14       LDA $14       [000014] A:0000 X:0E68 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:261 H:318 F:17
							84930A F0 08       BEQ $0008     [849314] A:0000 X:0E68 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:261 H:323 F:17
							849314 60          RTS                    A:0000 X:0E68 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:261 H:327 F:17

						849352 A9 00       LDA #$00               A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:261 H:337 F:17
						849354 60          RTS                    A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  0 H:  0 F:18

					8492DD D0 26       BNE $0026     [849305] A:0000 X:0E68 Y:03A2 S:0124 D:0000 DB:86 nvMxdiZc V:  0 H: 10 F:18
					8492DF B4 20       LDY $20,X     [000E88] A:0000 X:0E68 Y:03A2 S:0124 D:0000 DB:86 nvMxdiZc V:  0 H: 13 F:18
					8492E1 B9 06 00    LDA $0006,Y   [86CFD7] A:0000 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  0 H: 21 F:18
					8492E4 38          SEC                    A:00FC X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  0 H: 29 F:18
					8492E5 F9 08 00    SBC $0008,Y   [86CFD9] A:00FC X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizC V:  0 H: 32 F:18
					8492E8 18          CLC                    A:00F5 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizC V:  0 H: 39 F:18
					8492E9 79 09 00    ADC $0009,Y   [86CFDA] A:00F5 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  0 H: 42 F:18
					8492EC 95 2A       STA $2A,X     [000E92] A:00F8 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  0 H: 50 F:18
					8492EE 20 15 93    JSR $9315     [849315] A:00F8 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  0 H: 56 F:18

						849315 20 B3 90    JSR $90B3     [8490B3] A:00F8 X:0E68 Y:CFD1 S:0122 D:0000 DB:86 NvMxdizc V:  0 H: 66 F:18

							8490B3 0B          PHD                    A:00F8 X:0E68 Y:CFD1 S:0120 D:0000 DB:86 NvMxdizc V:  0 H: 76 F:18
							8490B4 DA          PHX                    A:00F8 X:0E68 Y:CFD1 S:011E D:0000 DB:86 NvMxdizc V:  0 H: 83 F:18
							8490B5 08          PHP                    A:00F8 X:0E68 Y:CFD1 S:011C D:0000 DB:86 NvMxdizc V:  0 H: 90 F:18
							8490B6 E2 20       SEP #$20               A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H: 95 F:18
							8490B8 C2 10       REP #$10               A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:100 F:18
							8490BA 64 01       STZ $01       [000001] A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:104 F:18
							8490BC B5 29       LDA $29,X     [000E91] A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:109 F:18
							8490BE 10 02       BPL $0002     [8490C2] A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:116 F:18
							8490C0 C6 01       DEC $01       [000001] A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:119 F:18
							8490C2 18          CLC                    A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:127 F:18
							8490C3 75 05       ADC $05,X     [000E6D] A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:130 F:18
							8490C5 85 00       STA $00       [000000] A:004E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:147 F:18
							8490C7 B5 06       LDA $06,X     [000E6E] A:004E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:152 F:18
							8490C9 65 01       ADC $01       [000001] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:158 F:18
							8490CB 85 01       STA $01       [000001] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:163 F:18
							8490CD 64 03       STZ $03       [000003] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:168 F:18
							8490CF B5 2A       LDA $2A,X     [000E92] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:173 F:18
							8490D1 10 02       BPL $0002     [8490D5] A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:180 F:18
							8490D3 C6 03       DEC $03       [000003] A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:183 F:18
							8490D5 18          CLC                    A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:191 F:18
							8490D6 75 08       ADC $08,X     [000E70] A:00F8 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  0 H:194 F:18
							8490D8 85 02       STA $02       [000002] A:009A X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:201 F:18
							8490DA 29 F0       AND #$F0               A:009A X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:206 F:18
							8490DC 85 0A       STA $0A       [00000A] A:0090 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:209 F:18
							8490DE B5 09       LDA $09,X     [000E71] A:0090 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:214 F:18
							8490E0 65 03       ADC $03       [000003] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:220 F:18
							8490E2 85 03       STA $03       [000003] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:225 F:18
							8490E4 85 0B       STA $0B       [00000B] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:230 F:18
							8490E6 A5 00       LDA $00       [000000] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:235 F:18
							8490E8 29 0F       AND #$0F               A:004E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:240 F:18
							8490EA 1A          INC                    A:000E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:243 F:18
							8490EB 85 0C       STA $0C       [00000C] A:000F X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:246 F:18
							8490ED A5 02       LDA $02       [000002] A:000F X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:251 F:18
							8490EF 29 0F       AND #$0F               A:009A X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  0 H:256 F:18
							8490F1 1A          INC                    A:000A X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:259 F:18
							8490F2 85 0E       STA $0E       [00000E] A:000B X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:262 F:18
							8490F4 C2 20       REP #$20               A:000B X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  0 H:267 F:18
							8490F6 20 6A 91    JSR $916A     [84916A] A:000B X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvmxdizC V:  0 H:272 F:18

								84916A A9 00 E8    LDA #$E800             A:000B X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  0 H:282 F:18
								84916D 85 10       STA $10       [000010] A:E800 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 NvmxdizC V:  0 H:286 F:18
								84916F A9 7E 00    LDA #$007E             A:E800 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 NvmxdizC V:  0 H:293 F:18
								849172 85 12       STA $12       [000012] A:007E X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  0 H:298 F:18
								849174 A5 02       LDA $02       [000002] A:007E X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  0 H:305 F:18
								849176 29 F0 00    AND #$00F0             A:039A X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  0 H:312 F:18
								849179 0A          ASL A                  A:0090 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  0 H:316 F:18
								84917A 85 04       STA $04       [000004] A:0120 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  0 H:319 F:18
								84917C A5 00       LDA $00       [000000] A:0120 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  0 H:326 F:18
								84917E 29 FF 00    AND #$00FF             A:1D4E X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  0 H:332 F:18
								849181 4A          LSR A                  A:004E X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  0 H:337 F:18
								849182 4A          LSR A                  A:0027 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H:  0 F:18
								849183 4A          LSR A                  A:0013 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  1 H:  3 F:18
								849184 29 FE FF    AND #$FFFE             A:0009 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  1 H:  6 F:18
								849187 18          CLC                    A:0008 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizC V:  1 H: 10 F:18
								849188 65 04       ADC $04       [000004] A:0008 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 13 F:18
								84918A 85 06       STA $06       [000006] A:0128 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 20 F:18
								84918C A5 00       LDA $00       [000000] A:0128 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 27 F:18
								84918E EB          XBA                    A:1D4E X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 34 F:18
								84918F 29 1F 00    AND #$001F             A:4E1D X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 39 F:18
								849192 85 04       STA $04       [000004] A:001D X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 43 F:18
								849194 A5 02       LDA $02       [000002] A:001D X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 50 F:18
								849196 29 00 1F    AND #$1F00             A:039A X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 57 F:18
								849199 4A          LSR A                  A:0300 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 62 F:18
								84919A 4A          LSR A                  A:0180 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 65 F:18
								84919B 4A          LSR A                  A:00C0 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 68 F:18
								84919C 18          CLC                    A:0060 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 71 F:18
								84919D 65 04       ADC $04       [000004] A:0060 X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 74 F:18
								84919F A8          TAY                    A:007D X:0E68 Y:CFD1 S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 81 F:18
								8491A0 B7 10       LDA [$10],Y   [7EE87D] A:007D X:0E68 Y:007D S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 84 F:18
								8491A2 29 FF 00    AND #$00FF             A:0024 X:0E68 Y:007D S:0119 D:0000 DB:86 nvmxdizc V:  1 H: 97 F:18
								8491A5 A8          TAY                    A:0024 X:0E68 Y:007D S:0119 D:0000 DB:86 nvmxdizc V:  1 H:101 F:18
								8491A6 EB          XBA                    A:0024 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:  1 H:104 F:18
								8491A7 0A          ASL A                  A:2400 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdiZc V:  1 H:109 F:18
								8491A8 18          CLC                    A:4800 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:  1 H:112 F:18
								8491A9 65 06       ADC $06       [000006] A:4800 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:  1 H:115 F:18
								8491AB AA          TAX                    A:4928 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:  1 H:122 F:18
								8491AC 60          RTS                    A:4928 X:4928 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:  1 H:125 F:18

							8490F9 BF 00 20 7E LDA $7E2000,X [7E6928] A:4928 X:4928 Y:0024 S:011B D:0000 DB:86 nvmxdizc V:  1 H:145 F:18
							8490FD A8          TAY                    A:01B4 X:4928 Y:0024 S:011B D:0000 DB:86 nvmxdizc V:  1 H:155 F:18
							8490FE AD 92 0B    LDA $0B92     [860B92] A:01B4 X:4928 Y:01B4 S:011B D:0000 DB:86 nvmxdizc V:  1 H:158 F:18
							849101 85 10       STA $10       [000010] A:EB15 X:4928 Y:01B4 S:011B D:0000 DB:86 Nvmxdizc V:  1 H:166 F:18
							849103 AD 94 0B    LDA $0B94     [860B94] A:EB15 X:4928 Y:01B4 S:011B D:0000 DB:86 Nvmxdizc V:  1 H:173 F:18
							849106 85 12       STA $12       [000012] A:F895 X:4928 Y:01B4 S:011B D:0000 DB:86 Nvmxdizc V:  1 H:182 F:18
							849108 B7 10       LDA [$10],Y   [95ECC9] A:F895 X:4928 Y:01B4 S:011B D:0000 DB:86 Nvmxdizc V:  1 H:189 F:18
							84910A 29 FF 00    AND #$00FF             A:0000 X:4928 Y:01B4 S:011B D:0000 DB:86 nvmxdiZc V:  1 H:201 F:18
							84910D 28          PLP                    A:0000 X:4928 Y:01B4 S:011B D:0000 DB:86 nvmxdiZc V:  1 H:205 F:18
							84910E FA          PLX                    A:0000 X:4928 Y:01B4 S:011C D:0000 DB:86 NvMxdizc V:  1 H:212 F:18
							84910F 2B          PLD                    A:0000 X:0E68 Y:01B4 S:011E D:0000 DB:86 nvMxdizc V:  1 H:220 F:18
							849110 60          RTS                    A:0000 X:0E68 Y:01B4 S:0120 D:0000 DB:86 nvMxdiZc V:  1 H:229 F:18

						849318 B4 05       LDY $05,X     [000E6D] A:0000 X:0E68 Y:01B4 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:239 F:18
						84931A 84 10       STY $10       [000010] A:0000 X:0E68 Y:1D7E S:0122 D:0000 DB:86 nvMxdizc V:  1 H:247 F:18
						84931C B4 08       LDY $08,X     [000E70] A:0000 X:0E68 Y:1D7E S:0122 D:0000 DB:86 nvMxdizc V:  1 H:254 F:18
						84931E 84 12       STY $12       [000012] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdizc V:  1 H:263 F:18
						849320 95 2D       STA $2D,X     [000E95] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdizc V:  1 H:270 F:18
						849322 86 2C       STX $2C       [00002C] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdizc V:  1 H:276 F:18
						849324 29 3F       AND #$3F               A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdizc V:  1 H:283 F:18
						849326 0A          ASL A                  A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:286 F:18
						849327 EB          XBA                    A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:289 F:18
						849328 A9 00       LDA #$00               A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:294 F:18
						84932A EB          XBA                    A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:297 F:18
						84932B AA          TAX                    A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:301 F:18
						84932C FC 5D 93    JSR ($935D,X) [84935D] A:0000 X:0000 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:304 F:18

							84977A A9 00       LDA #$00               A:0000 X:0000 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:  1 H:317 F:18
							84977C 60          RTS                    A:0000 X:0000 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:  1 H:320 F:18

						84932F 08          PHP                    A:0000 X:0000 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  1 H:329 F:18
						849330 A6 2C       LDX $2C       [00002C] A:0000 X:0000 Y:03A2 S:0121 D:0000 DB:86 nvMxdiZc V:  1 H:334 F:18
						849332 A9 01       LDA #$01               A:0000 X:0E68 Y:03A2 S:0121 D:0000 DB:86 nvMxdizc V:  2 H:  1 F:18
						849334 34 29       BIT $29,X     [000E91] A:0001 X:0E68 Y:03A2 S:0121 D:0000 DB:86 nvMxdizc V:  2 H:  4 F:18
						849336 10 02       BPL $0002     [84933A] A:0001 X:0E68 Y:03A2 S:0121 D:0000 DB:86 NVMxdiZc V:  2 H: 11 F:18
						849338 A9 02       LDA #$02               A:0001 X:0E68 Y:03A2 S:0121 D:0000 DB:86 NVMxdiZc V:  2 H: 14 F:18
						84933A 28          PLP                    A:0002 X:0E68 Y:03A2 S:0121 D:0000 DB:86 nVMxdizc V:  2 H: 17 F:18
						84933B F0 0C       BEQ $000C     [849349] A:0002 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  2 H: 23 F:18
						849349 49 FF       EOR #$FF               A:0002 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  2 H: 28 F:18
						84934B 35 2B       AND $2B,X     [000E93] A:00FD X:0E68 Y:03A2 S:0122 D:0000 DB:86 NvMxdizc V:  2 H: 31 F:18
						84934D 95 2B       STA $2B,X     [000E93] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  2 H: 37 F:18
						84934F 20 08 93    JSR $9308     [849308] A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  2 H: 44 F:18

							849308 A5 14       LDA $14       [000014] A:0000 X:0E68 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:  2 H: 54 F:18
							84930A F0 08       BEQ $0008     [849314] A:0000 X:0E68 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:  2 H: 59 F:18
							849314 60          RTS                    A:0000 X:0E68 Y:03A2 S:0120 D:0000 DB:86 nvMxdiZc V:  2 H: 63 F:18

						849352 A9 00       LDA #$00               A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  2 H: 73 F:18
						849354 60          RTS                    A:0000 X:0E68 Y:03A2 S:0122 D:0000 DB:86 nvMxdiZc V:  2 H: 76 F:18

					8492F1 D0 12       BNE $0012     [849305] A:0000 X:0E68 Y:03A2 S:0124 D:0000 DB:86 nvMxdiZc V:  2 H: 86 F:18
					8492F3 B4 20       LDY $20,X     [000E88] A:0000 X:0E68 Y:03A2 S:0124 D:0000 DB:86 nvMxdiZc V:  2 H: 89 F:18
					8492F5 B9 06 00    LDA $0006,Y   [86CFD7] A:0000 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  2 H: 98 F:18
					8492F8 18          CLC                    A:00FC X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  2 H:105 F:18
					8492F9 79 08 00    ADC $0008,Y   [86CFD9] A:00FC X:0E68 Y:CFD1 S:0124 D:0000 DB:86 NvMxdizc V:  2 H:108 F:18
					8492FC 38          SEC                    A:0003 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 nvMxdizC V:  2 H:116 F:18
					8492FD F9 09 00    SBC $0009,Y   [86CFDA] A:0003 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 nvMxdizC V:  2 H:119 F:18
					849300 95 2A       STA $2A,X     [000E92] A:0000 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 nvMxdiZC V:  2 H:126 F:18
					849302 20 15 93    JSR $9315     [849315] A:0000 X:0E68 Y:CFD1 S:0124 D:0000 DB:86 nvMxdiZC V:  2 H:133 F:18

						849315 20 B3 90    JSR $90B3     [8490B3] A:0000 X:0E68 Y:CFD1 S:0122 D:0000 DB:86 nvMxdiZC V:  2 H:153 F:18

							8490B3 0B          PHD                    A:0000 X:0E68 Y:CFD1 S:0120 D:0000 DB:86 nvMxdiZC V:  2 H:163 F:18
							8490B4 DA          PHX                    A:0000 X:0E68 Y:CFD1 S:011E D:0000 DB:86 nvMxdiZC V:  2 H:170 F:18
							8490B5 08          PHP                    A:0000 X:0E68 Y:CFD1 S:011C D:0000 DB:86 nvMxdiZC V:  2 H:177 F:18
							8490B6 E2 20       SEP #$20               A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZC V:  2 H:182 F:18
							8490B8 C2 10       REP #$10               A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZC V:  2 H:186 F:18
							8490BA 64 01       STZ $01       [000001] A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZC V:  2 H:191 F:18
							8490BC B5 29       LDA $29,X     [000E91] A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZC V:  2 H:196 F:18
							8490BE 10 02       BPL $0002     [8490C2] A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  2 H:202 F:18
							8490C0 C6 01       DEC $01       [000001] A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  2 H:205 F:18
							8490C2 18          CLC                    A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizC V:  2 H:214 F:18
							8490C3 75 05       ADC $05,X     [000E6D] A:00D0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  2 H:217 F:18
							8490C5 85 00       STA $00       [000000] A:004E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  2 H:223 F:18
							8490C7 B5 06       LDA $06,X     [000E6E] A:004E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  2 H:228 F:18
							8490C9 65 01       ADC $01       [000001] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  2 H:235 F:18
							8490CB 85 01       STA $01       [000001] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  2 H:240 F:18
							8490CD 64 03       STZ $03       [000003] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  2 H:245 F:18
							8490CF B5 2A       LDA $2A,X     [000E92] A:001D X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizC V:  2 H:250 F:18
							8490D1 10 02       BPL $0002     [8490D5] A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZC V:  2 H:256 F:18
							8490D5 18          CLC                    A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZC V:  2 H:261 F:18
							8490D6 75 08       ADC $08,X     [000E70] A:0000 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdiZc V:  2 H:264 F:18
							8490D8 85 02       STA $02       [000002] A:00A2 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  2 H:270 F:18
							8490DA 29 F0       AND #$F0               A:00A2 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  2 H:275 F:18
							8490DC 85 0A       STA $0A       [00000A] A:00A0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  2 H:278 F:18
							8490DE B5 09       LDA $09,X     [000E71] A:00A0 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  2 H:283 F:18
							8490E0 65 03       ADC $03       [000003] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:290 F:18
							8490E2 85 03       STA $03       [000003] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:295 F:18
							8490E4 85 0B       STA $0B       [00000B] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:300 F:18
							8490E6 A5 00       LDA $00       [000000] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:305 F:18
							8490E8 29 0F       AND #$0F               A:004E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:310 F:18
							8490EA 1A          INC                    A:000E X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:313 F:18
							8490EB 85 0C       STA $0C       [00000C] A:000F X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:316 F:18
							8490ED A5 02       LDA $02       [000002] A:000F X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:321 F:18
							8490EF 29 0F       AND #$0F               A:00A2 X:0E68 Y:CFD1 S:011B D:0000 DB:86 NvMxdizc V:  2 H:325 F:18
							8490F1 1A          INC                    A:0002 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:328 F:18
							8490F2 85 0E       STA $0E       [00000E] A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:331 F:18
							8490F4 C2 20       REP #$20               A:0003 X:0E68 Y:CFD1 S:011B D:0000 DB:86 nvMxdizc V:  2 H:336 F:18
